Sector_name,Country_here,d2014_2018,d2018_2022,d2022_2023,Grid,d2014_2019,d2019_2023,d2023_2024,d2018_2024,d2024_2025
"Cargo-handling","SWE",,,,"STRI2024",-1.450896,13.25029,0,,
"Storage and warehouse","SWE",,,,"STRI2024",-4.803775,12.03694,0,,
"Freight-forwarding","SWE",,,,"STRI2024",0,10.71428,0,,
"Customs brokerage","SWE",,,,"STRI2024",0,13.56969,0,,
"Market bridging and supporting services","SWE",,,,"STRI2024",,,,,
"Legal services","SWE",,,,"STRI2024",0,0,0,,
"Accounting services","SWE",,,,"STRI2024",0,3.968254,0,,
"Commercial banking","SWE",,,,"STRI2024",4.912281,9.698997,0,,
"Insurance","SWE",,,,"STRI2024",2.505505,5.397762,0,,
"Physical infrastructure services","SWE",,,,"STRI2024",,,,,
"Construction","SWE",,,,"STRI2024",0,11.15912,0,,
"Architecture services","SWE",,,,"STRI2024",0,8.739256,0,,
"Engineering services","SWE",,,,"STRI2024",0,13.01223,0,,
"Digital network","THA",,,,"STRI2024",,,,,
"Computer services","THA",,,,"STRI2024",-8.01607,-9.139324,0,,
"Telecommunication","THA",,,,"STRI2024",-6.08552,-5.070096,0,,
"Broadcasting","THA",,,,"STRI2024",-9.184828,-9.100312,0,,
"Motion pictures","THA",,,,"STRI2024",-9.604042,-8.822612,0,,
"Sound recording","THA",,,,"STRI2024",-7.897267,-8.016728,0,,
"Logistics and related services","THA",,,,"STRI2024",,,,,
"Air transport","THA",,,,"STRI2024",-.8715677,-2.486674,0,,
"Maritime transport","THA",,,,"STRI2024",-3.151263,-6.796815,0,,
"Road freight transport","THA",,,,"STRI2024",-10.12925,-6.222487,0,,
"Rail freight transport","THA",,,,"STRI2024",0,0,0,,
"Courier services","THA",,,,"STRI2024",-5.289244,-9.301237,0,,
"Distribution services","THA",,,,"STRI2024",-9.020472,-7.552667,0,,
"Cargo-handling","THA",,,,"STRI2024",-4.759329,-7.950028,0,,
"Storage and warehouse","THA",,,,"STRI2024",-8.100258,-5.763689,0,,
"Freight-forwarding","THA",,,,"STRI2024",-9.090914,-7.272721,0,,
"Customs brokerage","THA",,,,"STRI2024",-7.899064,-9.291247,0,,
"Market bridging and supporting services","THA",,,,"STRI2024",,,,,
"Legal services","THA",,,,"STRI2024",-2.191698,-4.57629,0,,
"Accounting services","THA",,,,"STRI2024",0,0,0,,
"Commercial banking","THA",,,,"STRI2024",-4.261364,-6.528187,0,,
"Insurance","THA",,,,"STRI2024",-3.649375,-3.241404,0,,
"Physical infrastructure services","THA",,,,"STRI2024",,,,,
"Construction","THA",,,,"STRI2024",-11.54159,-5.935324,0,,
"Architecture services","THA",,,,"STRI2024",-9.337864,-4.21348,0,,
"Engineering services","THA",,,,"STRI2024",-8.092488,-6.66667,0,,
"Digital network","TUR",,,,"STRI2024",,,,,
"Computer services","TUR",,,,"STRI2024",30.34424,-16.68168,0,,
"Telecommunication","TUR",,,,"STRI2024",22.43322,-9.595783,0,,
"Broadcasting","TUR",,,,"STRI2024",11.50259,-1.486981,0,,
"Motion pictures","TUR",,,,"STRI2024",25.50778,-7.52728,0,,
"Sound recording","TUR",,,,"STRI2024",13.8694,-10.18957,0,,
"Logistics and related services","TUR",,,,"STRI2024",,,,,
"Air transport","TUR",,,,"STRI2024",5.088056,-3.156415,0,,
"Maritime transport","TUR",,,,"STRI2024",27.00296,-11.91589,0,,
"Road freight transport","TUR",,,,"STRI2024",26.99041,-15.0289,0,,
"Rail freight transport","TUR",,,,"STRI2024",30.10563,-9.742891,0,,
"Courier services","TUR",,,,"STRI2024",5.76408,-3.985626,.8235623,,
"Distribution services","TUR",,,,"STRI2024",26.15472,-17.44653,4.651563,,
"Cargo-handling","TUR",,,,"STRI2024",9.25451,-12.94118,2.25225,,
"Storage and warehouse","TUR",,,,"STRI2024",16.44713,-14.75975,3.892895,,
"Freight-forwarding","TUR",,,,"STRI2024",13.41991,-20.22901,5.263153,,
"Customs brokerage","TUR",,,,"STRI2024",14.08317,-14.91301,4.673811,,
"Market bridging and supporting services","TUR",,,,"STRI2024",,,,,
"Legal services","TUR",,,,"STRI2024",1.214922,-4.936603,0,,
"Accounting services","TUR",,,,"STRI2024",3.441389,-1.567019,0,,
"Commercial banking","TUR",,,,"STRI2024",28.90364,-8.762883,0,,
"Insurance","TUR",,,,"STRI2024",9.118933,-9.130114,0,,
"Physical infrastructure services","TUR",,,,"STRI2024",,,,,
"Construction","TUR",,,,"STRI2024",14.54602,-20.84476,0,,
"Architecture services","TUR",,,,"STRI2024",13.43155,-22.30711,0,,
"Engineering services","TUR",,,,"STRI2024",17.64376,-23.63549,0,,
"Digital network","USA",,,,"STRI2024",,,,,
"Computer services","USA",,,,"STRI2024",10.6911,-9.658499,0,,
"Telecommunication","USA",,,,"STRI2024",0,0,0,,
"Broadcasting","USA",,,,"STRI2024",0,0,0,,
"Motion pictures","USA",,,,"STRI2024",-4.769871,0,0,,
"Sound recording","USA",,,,"STRI2024",0,0,0,,
"Logistics and related services","USA",,,,"STRI2024",,,,,
"Air transport","USA",,,,"STRI2024",0,0,0,,
"Maritime transport","USA",,,,"STRI2024",0,0,0,,
"Road freight transport","USA",,,,"STRI2024",0,0,0,,
"Rail freight transport","USA",,,,"STRI2024",0,0,0,,
"Courier services","USA",,,,"STRI2024",0,0,0,,
"Distribution services","USA",,,,"STRI2024",0,0,0,,
"Cargo-handling","USA",,,,"STRI2024",0,0,0,,
"Storage and warehouse","USA",,,,"STRI2024",0,0,0,,
"Freight-forwarding","USA",,,,"STRI2024",0,0,0,,
"Customs brokerage","USA",,,,"STRI2024",0,-2.864261,0,,
"Market bridging and supporting services","USA",,,,"STRI2024",,,,,
"Legal services","USA",,,,"STRI2024",-3.861998,0,0,,
"Accounting services","USA",,,,"STRI2024",0,0,0,,
"Commercial banking","USA",,,,"STRI2024",0,0,0,,
"Insurance","USA",,,,"STRI2024",0,0,0,,
"Physical infrastructure services","USA",,,,"STRI2024",,,,,
"Construction","USA",,,,"STRI2024",0,0,0,,
"Architecture services","USA",,,,"STRI2024",0,0,0,,
"Engineering services","USA",,,,"STRI2024",-7.009646,0,0,,
"Digital network","VNM",,,,"STRI2024",,,,,
"Computer services","VNM",,,,"STRI2024",6.25673,0,0,,
"Telecommunication","VNM",,,,"STRI2024",2.854627,2.7754,0,,
"Broadcasting","VNM",,,,"STRI2024",0,11.89511,0,,
"Motion pictures","VNM",,,,"STRI2024",0,7.39325,0,,
"Sound recording","VNM",,,,"STRI2024",0,10.4593,0,,
"Logistics and related services","VNM",,,,"STRI2024",,,,,
"Air transport","VNM",,,,"STRI2024",-.8755544,-8.290167,0,,
"Maritime transport","VNM",,,,"STRI2024",13.54468,3.976305,0,,
"Road freight transport","VNM",,,,"STRI2024",-4.480138,4.159302,0,,
"Rail freight transport","VNM",,,,"STRI2024",-1.928367,9.737825,0,,
"Courier services","VNM",,,,"STRI2024",-3.375571,14.11515,0,,
"Distribution services","VNM",,,,"STRI2024",-7.442066,6.086745,0,,
"Cargo-handling","VNM",,,,"STRI2024",-7.927835,8.313547,0,,
"Storage and warehouse","VNM",,,,"STRI2024",-9.811564,6.131379,0,,
"Freight-forwarding","VNM",,,,"STRI2024",-8.786613,11.00917,0,,
"Customs brokerage","VNM",,,,"STRI2024",3.181808,13.74449,0,,
"Market bridging and supporting services","VNM",,,,"STRI2024",,,,,
"Legal services","VNM",,,,"STRI2024",0,4.779171,0,,
"Accounting services","VNM",,,,"STRI2024",0,8.323276,0,,
"Commercial banking","VNM",,,,"STRI2024",-1.286763,8.193665,0,,
"Insurance","VNM",,,,"STRI2024",0,3.996247,0,,
"Physical infrastructure services","VNM",,,,"STRI2024",,,,,
"Construction","VNM",,,,"STRI2024",0,8.985977,0,,
"Architecture services","VNM",,,,"STRI2024",0,16.32405,0,,
"Engineering services","VNM",,,,"STRI2024",0,11.55943,0,,
"Digital network","ZAF",,,,"STRI2024",,,,,
"Computer services","ZAF",,,,"STRI2024",40.83971,0,0,,
"Telecommunication","ZAF",,,,"STRI2024",11.82473,0,0,,
"Broadcasting","ZAF",,,,"STRI2024",7.83076,0,0,,
"Motion pictures","ZAF",,,,"STRI2024",32.48979,0,0,,
"Sound recording","ZAF",,,,"STRI2024",23.45866,0,0,,
"Logistics and related services","ZAF",,,,"STRI2024",,,,,
"Air transport","ZAF",,,,"STRI2024",4.791542,0,0,,
"Maritime transport","ZAF",,,,"STRI2024",18.61702,0,0,,
"Road freight transport","ZAF",,,,"STRI2024",36.22393,0,0,,
"Rail freight transport","ZAF",,,,"STRI2024",16.78421,0,0,,
"Courier services","ZAF",,,,"STRI2024",8.578836,0,0,,
"Distribution services","ZAF",,,,"STRI2024",24.59159,0,0,,
"Cargo-handling","ZAF",,,,"STRI2024",19.48052,0,0,,
"Storage and warehouse","ZAF",,,,"STRI2024",18.7862,0,0,,
"Freight-forwarding","ZAF",,,,"STRI2024",20,0,0,,
"Customs brokerage","ZAF",,,,"STRI2024",24.02826,0,0,,
"Market bridging and supporting services","ZAF",,,,"STRI2024",,,,,
"Legal services","ZAF",,,,"STRI2024",7.468884,0,0,,
"Accounting services","ZAF",,,,"STRI2024",13.86611,0,0,,
"Commercial banking","ZAF",,,,"STRI2024",6.818186,0,0,,
"Insurance","ZAF",,,,"STRI2024",-26.81892,0,0,,
"Physical infrastructure services","ZAF",,,,"STRI2024",,,,,
"Construction","ZAF",,,,"STRI2024",28.176,0,0,,
"Architecture services","ZAF",,,,"STRI2024",17.20311,0,0,,
"Engineering services","ZAF",,,,"STRI2024",14.90911,0,0,,
"Digital network","AUT",,,,"STRI2025",,,,,
"Computer services","AUT",0,,,"STRI2025",,,,7.55611,0
"Telecommunication","AUT",7.161506,,,"STRI2025",,,,21.29389,0
"Broadcasting","AUT",0,,,"STRI2025",,,,0,0
"Motion pictures","AUT",0,,,"STRI2025",,,,8.522728,0
"Sound recording","AUT",0,,,"STRI2025",,,,9.750154,0
"Logistics and related services","AUT",,,,"STRI2025",,,,,
"Air transport","AUT",0,,,"STRI2025",,,,1.412623,0
"Road freight transport","AUT",0,,,"STRI2025",,,,0,0
"Rail freight transport","AUT",0,,,"STRI2025",,,,0,0
"Courier services","AUT",0,,,"STRI2025",,,,-6.959383,0
"Distribution services","AUT",0,,,"STRI2025",,,,7.189852,0
"Cargo-handling","AUT",0,,,"STRI2025",,,,9.296149,0
"Storage and warehouse","AUT",6.498137,,,"STRI2025",,,,6.101645,0
"Freight-forwarding","AUT",0,,,"STRI2025",,,,6.153847,0
"Customs brokerage","AUT",0,,,"STRI2025",,,,11.07955,0
"Market bridging and supporting services","AUT",,,,"STRI2025",,,,,
"Legal services","AUT",0,,,"STRI2025",,,,26.60551,0
"Accounting services","AUT",0,,,"STRI2025",,,,3.887327,0
"Commercial banking","AUT",0,,,"STRI2025",,,,10.23255,0
"Insurance","AUT",0,,,"STRI2025",,,,4.876736,0
"Physical infrastructure services","AUT",,,,"STRI2025",,,,,
"Construction","AUT",0,,,"STRI2025",,,,0,0
"Architecture services","AUT",0,,,"STRI2025",,,,0,0
"Engineering services","AUT",0,,,"STRI2025",,,,0,0
"Digital network","CHE",,,,"STRI2025",,,,,
"Computer services","CHE",0,,,"STRI2025",,,,5.213913,0
"Telecommunication","CHE",0,,,"STRI2025",,,,2.743064,0
"Broadcasting","CHE",0,,,"STRI2025",,,,8.225211,0
"Motion pictures","CHE",0,,,"STRI2025",,,,13.36872,0
"Sound recording","CHE",0,,,"STRI2025",,,,8.667391,0
"Logistics and related services","CHE",,,,"STRI2025",,,,,
"Air transport","CHE",0,,,"STRI2025",,,,2.350654,0
"Road freight transport","CHE",0,,,"STRI2025",,,,4.586061,0
"Rail freight transport","CHE",0,,,"STRI2025",,,,2.503289,0
"Courier services","CHE",0,,,"STRI2025",,,,2.439805,0
"Distribution services","CHE",0,,,"STRI2025",,,,3.806785,-3.667183
"Cargo-handling","CHE",0,,,"STRI2025",,,,5.23385,0
"Storage and warehouse","CHE",0,,,"STRI2025",,,,3.389826,0
"Freight-forwarding","CHE",0,,,"STRI2025",,,,1.485153,0
"Customs brokerage","CHE",0,,,"STRI2025",,,,4.269083,0
"Market bridging and supporting services","CHE",,,,"STRI2025",,,,,
"Legal services","CHE",0,,,"STRI2025",,,,2.244479,0
"Accounting services","CHE",0,,,"STRI2025",,,,3.904216,0
"Commercial banking","CHE",0,,,"STRI2025",,,,1.876673,0
"Insurance","CHE",0,,,"STRI2025",,,,1.609069,0
"Physical infrastructure services","CHE",,,,"STRI2025",,,,,
"Construction","CHE",0,,,"STRI2025",,,,4.348243,0
"Architecture services","CHE",0,,,"STRI2025",,,,7.587065,0
"Engineering services","CHE",0,,,"STRI2025",,,,4.430007,0
"Digital network","CZE",,,,"STRI2025",,,,,
"Computer services","CZE",14.4991,,,"STRI2025",,,,23.62874,0
"Telecommunication","CZE",-22.91644,,,"STRI2025",,,,7.621612,0
"Broadcasting","CZE",14.26807,,,"STRI2025",,,,11.89189,0
"Motion pictures","CZE",14.10891,,,"STRI2025",,,,14.64208,0
"Sound recording","CZE",10.49936,,,"STRI2025",,,,18.53997,0
"Logistics and related services","CZE",,,,"STRI2025",,,,,
"Air transport","CZE",1.206033,,,"STRI2025",,,,1.204982,0
"Road freight transport","CZE",13.00992,,,"STRI2025",,,,7.512192,0
"Rail freight transport","CZE",-5.656565,,,"STRI2025",,,,15.20344,0
"Courier services","CZE",4.822213,,,"STRI2025",,,,10.06817,0
"Distribution services","CZE",6.067488,,,"STRI2025",,,,4.445133,0
"Cargo-handling","CZE",6.476684,,,"STRI2025",,,,11.43552,0
"Storage and warehouse","CZE",33.86619,,,"STRI2025",,,,7.130678,0
"Freight-forwarding","CZE",15.27777,,,"STRI2025",,,,3.61447,0
"Customs brokerage","CZE",12.24489,,,"STRI2025",,,,7.500004,0
"Market bridging and supporting services","CZE",,,,"STRI2025",,,,,
"Legal services","CZE",5.161291,,,"STRI2025",,,,2.887042,0
"Accounting services","CZE",8.004929,,,"STRI2025",,,,8.551881,0
"Commercial banking","CZE",5.882354,,,"STRI2025",,,,4.861111,0
"Insurance","CZE",5.107255,,,"STRI2025",,,,2.793971,0
"Physical infrastructure services","CZE",,,,"STRI2025",,,,,
"Construction","CZE",11.69384,,,"STRI2025",,,,5.74873,0
"Architecture services","CZE",20.95239,,,"STRI2025",,,,9.6063,0
"Engineering services","CZE",11.1111,,,"STRI2025",,,,5.357144,0
"Digital network","HUN",,,,"STRI2025",,,,,
"Computer services","HUN",7.970171,,,"STRI2025",,,,36.4248,0
"Telecommunication","HUN",3.035538,,,"STRI2025",,,,34.71144,0
"Broadcasting","HUN",6.167144,,,"STRI2025",,,,27.68731,2.465983
"Motion pictures","HUN",3.745075,,,"STRI2025",,,,33.75553,6.392054
"Sound recording","HUN",5.482174,,,"STRI2025",,,,34.81527,0
"Logistics and related services","HUN",,,,"STRI2025",,,,,
"Air transport","HUN",1.074977,,,"STRI2025",,,,9.711514,0
"Road freight transport","HUN",3.517237,,,"STRI2025",,,,11.92538,0
"Rail freight transport","HUN",3.881693,,,"STRI2025",,,,10.8541,0
"Courier services","HUN",3.479158,,,"STRI2025",,,,46.67111,0
"Distribution services","HUN",10.57631,,,"STRI2025",,,,33.6619,-3.700452
"Cargo-handling","HUN",2.606306,,,"STRI2025",,,,37.03209,0
"Storage and warehouse","HUN",13.02215,,,"STRI2025",,,,26.7482,0
"Freight-forwarding","HUN",7.751931,,,"STRI2025",,,,33.81295,0
"Customs brokerage","HUN",3.114185,,,"STRI2025",,,,37.75169,0
"Market bridging and supporting services","HUN",,,,"STRI2025",,,,,
"Legal services","HUN",0,,,"STRI2025",,,,1.98939,0
"Accounting services","HUN",0,,,"STRI2025",,,,15.49961,0
"Commercial banking","HUN",3.2967,,,"STRI2025",,,,24.46807,0
"Insurance","HUN",1.647674,,,"STRI2025",,,,15.95213,0
"Physical infrastructure services","HUN",,,,"STRI2025",,,,,
"Construction","HUN",7.086776,,,"STRI2025",,,,28.59455,0
"Architecture services","HUN",0,,,"STRI2025",,,,4.825945,0
"Engineering services","HUN",0,,,"STRI2025",,,,2.558859,0
"Digital network","ISL",,,,"STRI2025",,,,,
"Computer services","ISL",-3.893012,,,"STRI2025",,,,3.862472,0
"Telecommunication","ISL",9.890413,,,"STRI2025",,,,1.212814,0
"Broadcasting","ISL",-5.94144,,,"STRI2025",,,,2.613039,0
"Motion pictures","ISL",-9.275434,,,"STRI2025",,,,3.542566,0
"Sound recording","ISL",-8.53694,,,"STRI2025",,,,2.639203,0
"Logistics and related services","ISL",,,,"STRI2025",,,,,
"Air transport","ISL",-3.142008,,,"STRI2025",,,,1.036903,0
"Maritime transport","ISL",-4.639686,,,"STRI2025",,,,1.138719,0
"Road freight transport","ISL",-8.364459,,,"STRI2025",,,,4.808483,0
"Courier services","ISL",-3.405945,,,"STRI2025",,,,-34.20995,0
"Distribution services","ISL",-3.661515,,,"STRI2025",,,,3.252044,0
"Cargo-handling","ISL",-5.054148,,,"STRI2025",,,,1.901147,0
"Storage and warehouse","ISL",-4.190943,,,"STRI2025",,,,3.536749,0
"Freight-forwarding","ISL",-4.42804,,,"STRI2025",,,,4.2471,0
"Customs brokerage","ISL",-5.248992,,,"STRI2025",,,,1.065343,0
"Market bridging and supporting services","ISL",,,,"STRI2025",,,,,
"Legal services","ISL",-3.7594,,,"STRI2025",,,,1.912717,0
"Accounting services","ISL",-3.07624,,,"STRI2025",,,,2.989879,0
"Commercial banking","ISL",-4.391215,,,"STRI2025",,,,-8.768262,0
"Insurance","ISL",-1.825459,,,"STRI2025",,,,-4.375099,0
"Physical infrastructure services","ISL",,,,"STRI2025",,,,,
"Construction","ISL",0,,,"STRI2025",,,,3.674668,0
"Architecture services","ISL",0,,,"STRI2025",,,,8.448544,0
"Engineering services","ISL",0,,,"STRI2025",,,,4.95926,0
"Digital network","LUX",,,,"STRI2025",,,,,
"Computer services","LUX",0,,,"STRI2025",,,,17.20055,0
"Telecommunication","LUX",0,,,"STRI2025",,,,26.74335,0
"Broadcasting","LUX",3.734713,,,"STRI2025",,,,13.65611,0
"Motion pictures","LUX",0,,,"STRI2025",,,,5.303516,0
"Sound recording","LUX",0,,,"STRI2025",,,,8.361215,0
"Logistics and related services","LUX",,,,"STRI2025",,,,,
"Air transport","LUX",0,,,"STRI2025",,,,1.245101,0
"Road freight transport","LUX",0,,,"STRI2025",,,,13.15601,0
"Rail freight transport","LUX",0,,,"STRI2025",,,,-6.250006,0
"Courier services","LUX",0,,,"STRI2025",,,,29.61423,0
"Distribution services","LUX",9.026887,,,"STRI2025",,,,3.990777,0
"Cargo-handling","LUX",0,,,"STRI2025",,,,12.23958,0
"Storage and warehouse","LUX",9.162011,,,"STRI2025",,,,4.278398,0
"Freight-forwarding","LUX",0,,,"STRI2025",,,,2.521016,0
"Customs brokerage","LUX",0,,,"STRI2025",,,,6.932769,0
"Market bridging and supporting services","LUX",,,,"STRI2025",,,,,
"Legal services","LUX",0,,,"STRI2025",,,,-79.86691,0
"Accounting services","LUX",0,,,"STRI2025",,,,5.597014,0
"Commercial banking","LUX",7.777778,,,"STRI2025",,,,14.94847,0
"Insurance","LUX",6.506112,,,"STRI2025",,,,1.940603,0
"Physical infrastructure services","LUX",,,,"STRI2025",,,,,
"Construction","LUX",0,,,"STRI2025",,,,4.988986,0
"Architecture services","LUX",0,,,"STRI2025",,,,6.262835,0
"Engineering services","LUX",0,,,"STRI2025",,,,4.391101,0
"Digital network","SGP",,,,"STRI2025",,,,,
"Computer services","SGP",0,,,"STRI2025",,,,17.86172,0
"Telecommunication","SGP",7.932233,,,"STRI2025",,,,7.385195,0
"Broadcasting","SGP",0,,,"STRI2025",,,,0,0
"Motion pictures","SGP",-6.920068,,,"STRI2025",,,,0,0
"Sound recording","SGP",-7.210029,,,"STRI2025",,,,7.770267,0
"Logistics and related services","SGP",,,,"STRI2025",,,,,
"Air transport","SGP",1.785263,,,"STRI2025",,,,0,0
"Maritime transport","SGP",0,,,"STRI2025",,,,.1398587,0
"Road freight transport","SGP",-11.94512,,,"STRI2025",,,,9.715865,0
"Courier services","SGP",-15.87416,,,"STRI2025",,,,10.29249,0
"Distribution services","SGP",-3.614735,,,"STRI2025",,,,7.780574,0
"Cargo-handling","SGP",0,,,"STRI2025",,,,7.856349,0
"Storage and warehouse","SGP",0,,,"STRI2025",,,,5.825933,0
"Freight-forwarding","SGP",0,,,"STRI2025",,,,5.940595,0
"Customs brokerage","SGP",0,,,"STRI2025",,,,8.965512,0
"Market bridging and supporting services","SGP",,,,"STRI2025",,,,,
"Legal services","SGP",-12.08333,,,"STRI2025",,,,4.58136,0
"Accounting services","SGP",0,,,"STRI2025",,,,5.655734,0
"Commercial banking","SGP",0,,,"STRI2025",,,,6.376802,0
"Insurance","SGP",0,,,"STRI2025",,,,.4388412,0
"Physical infrastructure services","SGP",,,,"STRI2025",,,,,
"Construction","SGP",0,,,"STRI2025",,,,5.871039,0
"Architecture services","SGP",-34.01574,,,"STRI2025",,,,5.369923,0
"Engineering services","SGP",0,,,"STRI2025",,,,4.835757,0
"Digital network","SVK",,,,"STRI2025",,,,,
"Computer services","SVK",0,,,"STRI2025",,,,23.60866,0
"Telecommunication","SVK",0,,,"STRI2025",,,,31.24825,0
"Broadcasting","SVK",5.51593,,,"STRI2025",,,,9.914378,0
"Motion pictures","SVK",0,,,"STRI2025",,,,12.11849,0
"Sound recording","SVK",0,,,"STRI2025",,,,14.65201,0
"Logistics and related services","SVK",,,,"STRI2025",,,,,
"Air transport","SVK",0,,,"STRI2025",,,,0,0
"Road freight transport","SVK",0,,,"STRI2025",,,,15.27546,0
"Rail freight transport","SVK",0,,,"STRI2025",,,,14.69979,0
"Courier services","SVK",-6.920846,,,"STRI2025",,,,25.01013,0
"Distribution services","SVK",0,,,"STRI2025",,,,5.54593,0
"Cargo-handling","SVK",0,,,"STRI2025",,,,12.05128,0
"Storage and warehouse","SVK",12.22421,,,"STRI2025",,,,5.552608,0
"Freight-forwarding","SVK",0,,,"STRI2025",,,,3.157898,0
"Customs brokerage","SVK",0,,,"STRI2025",,,,6.370659,0
"Market bridging and supporting services","SVK",,,,"STRI2025",,,,,
"Legal services","SVK",4.619756,,,"STRI2025",,,,0,0
"Accounting services","SVK",-6.421051,,,"STRI2025",,,,8.436445,0
"Commercial banking","SVK",0,,,"STRI2025",,,,16.20112,0
"Insurance","SVK",0,,,"STRI2025",,,,2.515851,0
"Physical infrastructure services","SVK",,,,"STRI2025",,,,,
"Construction","SVK",0,,,"STRI2025",,,,4.886731,0
"Architecture services","SVK",0,,,"STRI2025",,,,3.633119,0
"Engineering services","SVK",0,,,"STRI2025",,,,-3.185299,0
